"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,8,"EV","ExpressJet Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",52.00,7.00,0.99,0.00,1.35,0.00,4.66,0.00,1.00,370.00,203.00,0.00,38.00,0.00,129.00,
2015,8,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5130.00,657.00,94.44,15.92,254.11,0.00,292.53,79.00,26.00,46067.00,7618.00,1215.00,16939.00,0.00,20295.00,
2015,8,"EV","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",263.00,36.00,13.66,0.00,16.16,0.00,6.17,6.00,1.00,1853.00,846.00,0.00,673.00,0.00,334.00,
2015,8,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",112.00,16.00,6.03,0.00,3.33,0.00,6.64,4.00,0.00,945.00,462.00,0.00,146.00,0.00,337.00,
2015,8,"EV","ExpressJet Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",136.00,27.00,9.78,0.00,12.49,0.00,4.73,2.00,0.00,1272.00,592.00,0.00,384.00,0.00,296.00,
2015,8,"EV","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",260.00,53.00,23.84,0.29,22.23,0.00,6.64,3.00,0.00,3073.00,1635.00,36.00,868.00,0.00,534.00,
2015,8,"EV","ExpressJet Airlines Inc.","MOB","Mobile, AL: Mobile Regional",318.00,51.00,17.83,1.95,15.58,0.00,15.64,4.00,1.00,2093.00,620.00,123.00,526.00,0.00,824.00,
2015,8,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",267.00,44.00,21.02,0.00,8.01,0.00,14.97,0.00,1.00,2763.00,1362.00,0.00,394.00,0.00,1007.00,
2015,8,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",376.00,98.00,28.95,3.03,43.28,0.00,22.74,10.00,1.00,5794.00,1549.00,534.00,1876.00,0.00,1835.00,
2015,8,"EV","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",3064.00,576.00,78.64,9.28,258.64,0.00,229.43,93.00,6.00,39186.00,5960.00,557.00,17757.00,0.00,14912.00,
2015,8,"EV","ExpressJet Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",88.00,11.00,4.86,1.00,3.98,0.00,1.15,0.00,0.00,532.00,249.00,77.00,161.00,0.00,45.00,
2015,8,"EV","ExpressJet Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",287.00,62.00,23.53,1.00,21.36,0.00,16.11,3.00,3.00,2990.00,1311.00,225.00,723.00,0.00,731.00,
2015,8,"EV","ExpressJet Airlines Inc.","GRB","Green Bay, WI: Austin Straubel International",181.00,44.00,13.73,5.12,14.84,0.00,10.31,5.00,0.00,2398.00,899.00,391.00,510.00,0.00,598.00,
2015,8,"EV","ExpressJet Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",66.00,10.00,4.27,1.00,0.79,0.00,3.94,3.00,0.00,577.00,187.00,46.00,27.00,0.00,317.00,
2015,8,"EV","ExpressJet Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",138.00,27.00,8.76,0.17,6.83,0.00,11.24,2.00,1.00,1691.00,745.00,29.00,301.00,0.00,616.00,
2015,8,"EV","ExpressJet Airlines Inc.","MCI","Kansas City, MO: Kansas City International",210.00,42.00,13.06,0.04,13.24,0.00,15.66,3.00,1.00,2071.00,576.00,3.00,674.00,0.00,818.00,
2015,8,"EV","ExpressJet Airlines Inc.","STL","St. Louis, MO: Lambert-St. Louis International",285.00,30.00,8.75,0.52,12.62,0.00,8.11,5.00,0.00,1269.00,440.00,30.00,361.00,0.00,438.00,
2015,8,"EV","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",119.00,13.00,9.27,0.00,1.02,0.00,2.71,3.00,0.00,839.00,697.00,0.00,30.00,0.00,112.00,
2015,8,"EV","ExpressJet Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",89.00,13.00,4.80,0.00,2.83,0.00,5.38,0.00,0.00,570.00,256.00,0.00,138.00,0.00,176.00,
2015,8,"EV","ExpressJet Airlines Inc.","IAD","Washington, DC: Washington Dulles International",153.00,23.00,9.18,0.00,4.11,0.00,9.71,3.00,0.00,1435.00,428.00,0.00,370.00,0.00,637.00,
2015,8,"EV","ExpressJet Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",119.00,16.00,5.26,0.90,3.41,0.00,6.42,3.00,0.00,725.00,309.00,36.00,124.00,0.00,256.00,
2015,8,"EV","ExpressJet Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",170.00,42.00,10.59,1.18,19.48,0.00,10.75,1.00,3.00,2152.00,694.00,140.00,660.00,0.00,658.00,
2015,8,"EV","ExpressJet Airlines Inc.","PWM","Portland, ME: Portland International Jetport",186.00,44.00,18.78,0.75,14.16,0.00,10.31,0.00,0.00,2462.00,927.00,45.00,625.00,0.00,865.00,
2015,8,"EV","ExpressJet Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",43.00,8.00,3.34,0.00,4.13,0.00,0.52,2.00,0.00,575.00,287.00,0.00,265.00,0.00,23.00,
2015,8,"EV","ExpressJet Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",201.00,39.00,19.68,0.00,5.82,0.00,13.50,1.00,1.00,1579.00,695.00,0.00,173.00,0.00,711.00,
2015,8,"EV","ExpressJet Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,74.00,39.00,0.00,35.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",258.00,40.00,12.48,0.00,12.77,0.00,14.76,1.00,2.00,2720.00,959.00,0.00,777.00,0.00,984.00,
2015,8,"EV","ExpressJet Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",319.00,57.00,21.76,0.00,13.16,0.00,22.08,3.00,2.00,3140.00,1315.00,0.00,536.00,0.00,1289.00,
2015,8,"EV","ExpressJet Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",174.00,34.00,14.40,0.99,12.12,0.00,6.49,1.00,0.00,1861.00,851.00,268.00,390.00,0.00,352.00,
2015,8,"EV","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",91.00,9.00,6.52,0.00,1.45,0.00,1.03,1.00,0.00,443.00,312.00,0.00,36.00,0.00,95.00,
2015,8,"EV","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",51.00,9.00,5.42,0.74,1.05,0.00,1.79,1.00,0.00,575.00,353.00,113.00,55.00,0.00,54.00,
2015,8,"EV","ExpressJet Airlines Inc.","MLI","Moline, IL: Quad City International",121.00,32.00,18.67,0.85,7.52,0.00,4.96,3.00,0.00,2235.00,1203.00,207.00,306.00,0.00,519.00,
2015,8,"EV","ExpressJet Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",120.00,27.00,9.70,1.00,9.71,0.00,6.59,2.00,0.00,1640.00,422.00,47.00,488.00,0.00,683.00,
2015,8,"EV","ExpressJet Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",311.00,38.00,14.64,1.23,13.32,0.00,8.82,4.00,1.00,1874.00,754.00,126.00,443.00,0.00,551.00,
2015,8,"EV","ExpressJet Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",70.00,5.00,2.74,0.00,0.00,0.00,2.26,2.00,0.00,145.00,82.00,0.00,0.00,0.00,63.00,
2015,8,"EV","ExpressJet Airlines Inc.","SAT","San Antonio, TX: San Antonio International",59.00,12.00,6.47,0.00,1.39,0.00,4.14,0.00,0.00,488.00,274.00,0.00,33.00,0.00,181.00,
2015,8,"EV","ExpressJet Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",62.00,18.00,4.05,0.00,5.18,0.00,8.77,2.00,0.00,1140.00,193.00,0.00,451.00,0.00,496.00,
2015,8,"EV","ExpressJet Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",273.00,52.00,22.98,1.67,15.81,0.00,11.54,5.00,0.00,3051.00,1631.00,76.00,507.00,0.00,837.00,
2015,8,"EV","ExpressJet Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",37.00,8.00,2.88,0.00,1.13,0.00,3.99,3.00,0.00,453.00,147.00,0.00,42.00,0.00,264.00,
2015,8,"EV","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",155.00,20.00,4.93,0.85,8.41,0.00,5.80,6.00,0.00,1190.00,406.00,150.00,342.00,0.00,292.00,
2015,8,"EV","ExpressJet Airlines Inc.","RIC","Richmond, VA: Richmond International",517.00,126.00,33.21,1.06,39.16,0.00,52.57,9.00,1.00,7184.00,2093.00,113.00,1655.00,0.00,3323.00,
2015,8,"EV","ExpressJet Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",26.00,4.00,2.00,0.81,1.19,0.00,0.00,0.00,0.00,263.00,52.00,152.00,59.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",49.00,6.00,5.99,0.00,0.01,0.00,0.00,1.00,0.00,286.00,284.00,0.00,2.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",268.00,53.00,16.30,1.00,19.79,0.00,15.91,2.00,2.00,3044.00,931.00,106.00,908.00,0.00,1099.00,
2015,8,"EV","ExpressJet Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",142.00,33.00,9.93,0.00,10.34,0.00,12.74,4.00,0.00,2184.00,737.00,0.00,338.00,0.00,1109.00,
2015,8,"EV","ExpressJet Airlines Inc.","BTV","Burlington, VT: Burlington International",144.00,23.00,6.08,0.00,8.67,0.00,8.25,2.00,1.00,1194.00,279.00,0.00,443.00,0.00,472.00,
2015,8,"EV","ExpressJet Airlines Inc.","BNA","Nashville, TN: Nashville International",233.00,41.00,15.49,1.00,10.74,0.00,13.78,7.00,1.00,2145.00,946.00,22.00,462.00,0.00,715.00,
2015,8,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5395.00,1034.00,264.68,0.00,258.93,0.00,510.39,33.00,23.00,69920.00,24798.00,0.00,10155.00,0.00,34967.00,
2015,8,"EV","ExpressJet Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",980.00,162.00,34.80,3.01,49.97,0.00,74.22,14.00,0.00,11378.00,3656.00,213.00,2514.00,0.00,4995.00,
2015,8,"EV","ExpressJet Airlines Inc.","CMH","Columbus, OH: Port Columbus International",195.00,32.00,10.02,2.92,13.04,0.00,6.02,3.00,0.00,1980.00,771.00,123.00,535.00,0.00,551.00,
2015,8,"EV","ExpressJet Airlines Inc.","SBN","South Bend, IN: South Bend International",44.00,10.00,2.91,0.00,3.21,0.00,3.88,1.00,1.00,754.00,142.00,0.00,169.00,0.00,443.00,
2015,8,"EV","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1669.00,226.00,69.06,0.00,58.55,0.00,98.39,14.00,2.00,12964.00,5276.00,0.00,1680.00,0.00,6008.00,
2015,8,"EV","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",167.00,30.00,7.74,0.93,8.50,0.00,12.83,6.00,0.00,1766.00,538.00,96.00,298.00,0.00,834.00,
2015,8,"EV","ExpressJet Airlines Inc.","DSM","Des Moines, IA: Des Moines International",106.00,23.00,8.41,0.63,7.48,0.00,6.48,4.00,1.00,1416.00,756.00,36.00,255.00,0.00,369.00,
2015,8,"EV","ExpressJet Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",294.00,57.00,22.78,0.00,13.70,0.00,20.52,6.00,0.00,4317.00,2180.00,0.00,773.00,0.00,1364.00,
2015,8,"EV","ExpressJet Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",253.00,46.00,17.18,1.90,15.47,0.00,11.45,3.00,2.00,2773.00,1060.00,270.00,924.00,0.00,519.00,
2015,8,"EV","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",1019.00,213.00,62.74,0.00,88.84,0.00,61.42,28.00,1.00,12973.00,5052.00,0.00,3761.00,0.00,4160.00,
2015,8,"EV","ExpressJet Airlines Inc.","ORF","Norfolk, VA: Norfolk International",217.00,38.00,12.99,0.93,12.34,0.00,11.74,3.00,0.00,1941.00,643.00,25.00,530.00,0.00,743.00,
2015,8,"EV","ExpressJet Airlines Inc.","TVC","Traverse City, MI: Cherry Capital",90.00,12.00,1.42,0.00,5.82,0.00,4.76,1.00,2.00,706.00,285.00,0.00,195.00,0.00,226.00,
2015,8,"EV","ExpressJet Airlines Inc.","LAN","Lansing, MI: Capital Region International",88.00,13.00,1.81,0.00,5.57,0.00,5.62,2.00,0.00,764.00,112.00,0.00,247.00,0.00,405.00,
2015,8,"EV","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",15.00,3.00,0.48,0.00,2.53,0.00,0.00,0.00,0.00,101.00,19.00,0.00,82.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",238.00,43.00,18.55,2.00,14.38,0.00,8.07,3.00,1.00,2331.00,819.00,180.00,681.00,0.00,651.00,
2015,8,"EV","ExpressJet Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",93.00,16.00,3.96,0.06,5.69,0.00,6.28,0.00,0.00,865.00,303.00,1.00,165.00,0.00,396.00,
2015,8,"EV","ExpressJet Airlines Inc.","AVL","Asheville, NC: Asheville Regional",148.00,20.00,6.77,0.00,3.72,0.00,9.51,2.00,0.00,1171.00,490.00,0.00,154.00,0.00,527.00,
2015,8,"EV","ExpressJet Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",215.00,40.00,10.21,1.66,14.30,0.00,13.83,0.00,0.00,2264.00,689.00,306.00,481.00,0.00,788.00,
2015,8,"EV","ExpressJet Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",143.00,32.00,11.86,1.51,13.24,0.00,5.39,5.00,0.00,2083.00,951.00,120.00,509.00,0.00,503.00,
2015,8,"EV","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",246.00,36.00,6.96,0.92,18.55,0.00,9.57,5.00,1.00,2249.00,352.00,107.00,1173.00,0.00,617.00,
2015,8,"EV","ExpressJet Airlines Inc.","FNT","Flint, MI: Bishop International",88.00,14.00,2.97,0.86,4.19,0.00,5.98,3.00,0.00,1321.00,350.00,170.00,311.00,0.00,490.00,
2015,8,"EV","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",304.00,51.00,15.66,1.14,13.02,0.00,21.18,4.00,2.00,3624.00,1566.00,60.00,515.00,0.00,1483.00,
2015,8,"EV","ExpressJet Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",153.00,22.00,6.66,3.05,9.58,0.00,2.71,4.00,1.00,1443.00,478.00,455.00,390.00,0.00,120.00,
2015,8,"EV","ExpressJet Airlines Inc.","ROA","Roanoke, VA: Roanoke Regional/Woodrum Field",182.00,48.00,21.53,1.00,16.81,0.00,8.66,0.00,1.00,3294.00,1603.00,111.00,898.00,0.00,682.00,
2015,8,"EV","ExpressJet Airlines Inc.","MEM","Memphis, TN: Memphis International",337.00,55.00,16.82,2.70,24.38,0.00,11.10,6.00,0.00,3087.00,1054.00,268.00,1149.00,0.00,616.00,
2015,8,"EV","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",110.00,13.00,4.88,2.31,3.53,0.00,2.28,2.00,0.00,1020.00,275.00,483.00,113.00,0.00,149.00,
2015,8,"EV","ExpressJet Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",121.00,36.00,11.07,0.12,11.73,0.00,13.09,3.00,0.00,1977.00,715.00,13.00,589.00,0.00,660.00,
2015,8,"EV","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",142.00,15.00,5.06,0.81,4.38,0.00,4.75,2.00,0.00,892.00,407.00,24.00,185.00,0.00,276.00,
2015,8,"EV","ExpressJet Airlines Inc.","FAR","Fargo, ND: Hector International",148.00,27.00,5.11,0.88,10.41,0.00,10.59,1.00,2.00,1572.00,440.00,72.00,357.00,0.00,703.00,
2015,8,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",234.00,40.00,11.94,0.00,18.73,0.00,9.33,7.00,2.00,2264.00,728.00,0.00,1137.00,0.00,399.00,
2015,8,"EV","ExpressJet Airlines Inc.","ELP","El Paso, TX: El Paso International",94.00,15.00,5.60,0.12,7.47,0.00,1.81,1.00,1.00,608.00,258.00,7.00,261.00,0.00,82.00,
2015,8,"EV","ExpressJet Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",187.00,33.00,13.37,2.50,9.29,0.00,7.84,3.00,0.00,2486.00,1243.00,411.00,323.00,0.00,509.00,
2015,8,"EV","ExpressJet Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","BDL","Hartford, CT: Bradley International",142.00,26.00,10.53,0.00,3.04,0.00,12.43,2.00,0.00,1869.00,700.00,0.00,230.00,0.00,939.00,
2015,8,"EV","ExpressJet Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,39.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",24.00,9.00,2.43,0.02,3.87,0.00,2.68,0.00,0.00,722.00,183.00,2.00,328.00,0.00,209.00,
2015,8,"EV","ExpressJet Airlines Inc.","TUS","Tucson, AZ: Tucson International",26.00,2.00,1.16,0.07,0.76,0.00,0.00,0.00,0.00,167.00,55.00,10.00,102.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",101.00,10.00,2.28,1.18,5.30,0.00,1.24,2.00,0.00,474.00,157.00,104.00,164.00,0.00,49.00,
2015,8,"EV","ExpressJet Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",128.00,15.00,5.57,0.00,4.87,0.00,4.56,3.00,0.00,867.00,227.00,0.00,383.00,0.00,257.00,
2015,8,"EV","ExpressJet Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",31.00,3.00,2.00,0.66,0.34,0.00,0.00,0.00,0.00,151.00,92.00,39.00,20.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","EVV","Evansville, IN: Evansville Regional",203.00,22.00,10.67,0.00,3.95,0.00,7.38,3.00,0.00,1078.00,570.00,0.00,120.00,0.00,388.00,
2015,8,"EV","ExpressJet Airlines Inc.","HDN","Hayden, CO: Yampa Valley",31.00,7.00,3.23,0.00,1.63,0.00,2.14,0.00,0.00,355.00,205.00,0.00,65.00,0.00,85.00,
2015,8,"EV","ExpressJet Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",611.00,123.00,46.47,0.80,30.98,0.00,44.75,10.00,0.00,7659.00,3399.00,55.00,908.00,0.00,3297.00,
2015,8,"EV","ExpressJet Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",21.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,16.00,0.00,0.00,16.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",88.00,17.00,4.95,0.40,6.61,0.00,5.03,0.00,0.00,870.00,320.00,17.00,283.00,0.00,250.00,
2015,8,"EV","ExpressJet Airlines Inc.","HOB","Hobbs, NM: Lea County Regional",51.00,10.00,5.34,0.38,2.80,0.00,1.47,2.00,0.00,857.00,594.00,28.00,132.00,0.00,103.00,
2015,8,"EV","ExpressJet Airlines Inc.","ATW","Appleton, WI: Outagamie County Regional",113.00,23.00,6.72,1.79,10.82,0.00,3.67,4.00,0.00,1200.00,482.00,195.00,407.00,0.00,116.00,
2015,8,"EV","ExpressJet Airlines Inc.","ABY","Albany, GA: Southwest Georgia Regional",80.00,11.00,2.44,0.00,2.87,0.00,5.69,1.00,1.00,741.00,166.00,0.00,112.00,0.00,463.00,
2015,8,"EV","ExpressJet Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",119.00,26.00,12.80,0.00,3.48,0.00,9.72,0.00,0.00,1584.00,841.00,0.00,120.00,0.00,623.00,
2015,8,"EV","ExpressJet Airlines Inc.","ELM","Elmira/Corning, NY: Elmira/Corning Regional",199.00,24.00,11.41,0.00,6.92,0.00,5.67,2.00,0.00,1252.00,451.00,0.00,346.00,0.00,455.00,
2015,8,"EV","ExpressJet Airlines Inc.","SCE","State College, PA: University Park",144.00,22.00,5.21,0.23,7.68,0.00,8.89,0.00,0.00,1080.00,233.00,30.00,395.00,0.00,422.00,
2015,8,"EV","ExpressJet Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","CSG","Columbus, GA: Columbus Airport",102.00,19.00,6.24,0.00,3.50,0.00,9.27,1.00,1.00,1205.00,324.00,0.00,157.00,0.00,724.00,
2015,8,"EV","ExpressJet Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",95.00,18.00,10.93,0.00,3.53,0.00,3.54,0.00,0.00,1244.00,885.00,0.00,162.00,0.00,197.00,
2015,8,"EV","ExpressJet Airlines Inc.","BMI","Bloomington/Normal, IL: Central Illinois Regional",113.00,30.00,15.56,0.00,2.97,0.00,11.47,0.00,0.00,1817.00,1131.00,0.00,80.00,0.00,606.00,
2015,8,"EV","ExpressJet Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",29.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,146.00,0.00,0.00,0.00,0.00,146.00,
2015,8,"EV","ExpressJet Airlines Inc.","HOU","Houston, TX: William P Hobby",125.00,33.00,22.20,0.00,7.83,0.00,2.98,0.00,3.00,1647.00,1122.00,0.00,359.00,0.00,166.00,
2015,8,"EV","ExpressJet Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",24.00,3.00,1.97,0.00,0.00,0.00,1.03,0.00,0.00,152.00,125.00,0.00,0.00,0.00,27.00,
2015,8,"EV","ExpressJet Airlines Inc.","ILM","Wilmington, NC: Wilmington International",157.00,28.00,10.87,0.00,4.34,0.00,12.79,2.00,0.00,1471.00,560.00,0.00,164.00,0.00,747.00,
2015,8,"EV","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",129.00,24.00,14.44,0.00,3.37,0.00,6.19,1.00,0.00,1081.00,623.00,0.00,131.00,0.00,327.00,
2015,8,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",80.00,13.00,6.98,0.00,0.52,0.00,5.51,0.00,0.00,854.00,435.00,0.00,30.00,0.00,389.00,
2015,8,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",81.00,14.00,7.67,0.00,1.98,0.00,4.35,1.00,2.00,796.00,438.00,0.00,103.00,0.00,255.00,
2015,8,"EV","ExpressJet Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",202.00,61.00,25.27,0.00,14.89,0.00,20.84,2.00,0.00,3647.00,2025.00,0.00,456.00,0.00,1166.00,
2015,8,"EV","ExpressJet Airlines Inc.","VLD","Valdosta, GA: Valdosta Regional",87.00,23.00,11.67,0.00,3.46,0.00,7.87,1.00,0.00,1387.00,948.00,0.00,74.00,0.00,365.00,
2015,8,"EV","ExpressJet Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",163.00,27.00,11.40,0.00,5.99,0.00,9.61,1.00,0.00,1602.00,949.00,0.00,230.00,0.00,423.00,
2015,8,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",45.00,13.00,9.14,0.00,0.69,0.00,3.17,0.00,0.00,1050.00,849.00,0.00,64.00,0.00,137.00,
2015,8,"EV","ExpressJet Airlines Inc.","GTR","Columbus, MS: Golden Triangle Regional",88.00,18.00,6.33,0.00,3.26,0.00,8.41,1.00,0.00,1420.00,559.00,0.00,115.00,0.00,746.00,
2015,8,"EV","ExpressJet Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",202.00,42.00,19.43,0.94,11.11,0.00,10.52,2.00,1.00,2463.00,1295.00,69.00,502.00,0.00,597.00,
2015,8,"EV","ExpressJet Airlines Inc.","MCO","Orlando, FL: Orlando International",6.00,2.00,1.45,0.00,0.55,0.00,0.00,0.00,0.00,171.00,124.00,0.00,47.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",106.00,26.00,15.66,0.00,4.53,0.00,5.81,1.00,0.00,1408.00,880.00,0.00,174.00,0.00,354.00,
2015,8,"EV","ExpressJet Airlines Inc.","BGR","Bangor, ME: Bangor International",20.00,3.00,1.52,0.00,0.16,0.00,1.32,1.00,0.00,78.00,31.00,0.00,5.00,0.00,42.00,
2015,8,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",111.00,14.00,8.86,0.00,2.58,0.00,2.56,1.00,1.00,1081.00,839.00,0.00,88.00,0.00,154.00,
2015,8,"EV","ExpressJet Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",9.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,86.00,0.00,0.00,0.00,16.00,
2015,8,"EV","ExpressJet Airlines Inc.","DHN","Dothan, AL: Dothan Regional",117.00,17.00,7.17,0.00,5.52,0.00,4.31,0.00,0.00,1038.00,552.00,0.00,288.00,0.00,198.00,
2015,8,"EV","ExpressJet Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","SWF","Newburgh/Poughkeepsie, NY: Stewart International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00,
2015,8,"EV","ExpressJet Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",57.00,15.00,7.20,0.00,2.11,0.00,5.69,0.00,1.00,1034.00,524.00,0.00,93.00,0.00,417.00,
